season,week,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,judge_total,fan_vote_share
22,8,Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,9.666666666666666,0.1928994082840236
22,8,Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,10.0,0.18698224852071
22,8,Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,8.333333333333334,0.216568047337278
23,2,Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,6.0,0.0
23,2,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,6.5,0.0828598484848485
23,2,Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,6.75,0.0828598484848485
23,2,Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,6.0,0.0828598484848485
23,2,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,7.0,0.0828598484848485
23,2,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,8.0,0.0828598484848485
23,2,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,6.0,0.0828598484848485
23,2,Rick Perry,Emma Slater,Politician,Texas,United States,66,5.5,0.0885416666666666
23,2,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,7.25,0.0828598484848485
23,2,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,7.5,0.0828598484848485
23,2,Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,6.5,0.0828598484848485
23,2,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,7.25,0.0828598484848485
23,2,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,7.75,0.0828598484848485
23,3,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,7.0,0.0909090909090909
23,3,Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,7.0,0.0909090909090909
23,3,Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,6.25,0.0909090909090909
23,3,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,8.0,0.0909090909090909
23,3,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,7.75,0.0909090909090909
23,3,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,6.25,0.0909090909090909
23,3,Rick Perry,Emma Slater,Politician,Texas,United States,66,5.75,0.0
23,3,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,7.25,0.0909090909090909
23,3,Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57,6.25,0.0909090909090909
23,3,Vanilla Ice,Witney Carson,Singer/Rapper,Texas,United States,48,5.75,0.0909090909090909
23,3,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,6.5,0.0909090909090909
23,3,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,7.5,0.0909090909090909
23,6,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,7.75,0.12425
23,6,Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,8.5,0.12425
23,6,Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,7.5,0.12425
23,6,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,9.25,0.12425
23,6,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,9.25,0.12425
23,6,Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,7.0,0.006
23,6,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,9.5,0.12425
23,6,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,10.0,0.12425
23,6,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,7.5,0.12425
23,7,Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,8.25,0.0
23,7,Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,8.0,0.1459683691988592
23,7,Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,8.25,0.1423386051335234
23,7,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,9.25,0.1423386051335234
23,7,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,8.625,0.1423386051335234
23,7,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,9.25,0.1423386051335234
23,7,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,8.625,0.1423386051335234
23,7,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,8.625,0.1423386051335234
23,8,Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,7.666666666666667,0.1774461135450549
23,8,Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,8.666666666666666,0.0
23,8,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,10.0,0.1625207255595942
23,8,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,11.0,0.1625207255595942
23,8,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,11.6666,0.1625207255595942
23,8,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,10.0,0.1625207255595942
23,8,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,8.0,0.172470984216568
23,9,Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,9.0,0.0
23,9,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,9.25,0.2
23,9,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,10.0,0.2
23,9,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,9.0,0.2
23,9,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,10.0,0.2
23,9,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,9.5,0.2
23,10,Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,9.333333333333334,0.2576791808873719
23,10,Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,10.0,0.2440273037542662
23,10,James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,9.833333333333334,0.2474402730375426
23,10,Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,United States,32,9.666666666666666,0.2508532423208191
23,10,Terra Jole,Sasha Farber,TV Personality,Texas,United States,36,10.0,0.0
24,2,Charo,Keo Motsepe,Actor/Actress,,Spain,66,6.25,0.0909090909090909
24,2,Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,5.5,0.0909090909090909
24,2,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,7.5,0.0909090909090909
24,2,Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,7.0,0.0909090909090909
24,2,Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,7.0,0.0909090909090909
24,2,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,7.25,0.0909090909090909
24,2,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,6.75,0.0909090909090909
24,2,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,8.0,0.0909090909090909
24,2,Chris Kattan,Witney Carson,Comedian,California,United States,46,5.5,0.0
24,2,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,7.0,0.0909090909090909
24,2,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,8.0,0.0909090909090909
24,2,Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,6.25,0.0909090909090909
24,3,Charo,Keo Motsepe,Actor/Actress,,Spain,66,6.0,0.0
24,3,Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,6.0,0.1
24,3,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,8.25,0.1
24,3,Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,8.25,0.1
24,3,Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,6.0,0.1
24,3,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,8.0,0.1
24,3,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,7.75,0.1
24,3,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,7.0,0.1
24,3,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,6.5,0.1
24,3,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,8.5,0.1
24,3,Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,6.5,0.1
24,4,Mr. T,Kym Herjavec,Actor/Actress,Illinois,United States,64,7.0,0.006
24,4,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,8.75,0.1104444444444444
24,4,Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,8.25,0.1104444444444444
24,4,Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,8.0,0.1104444444444444
24,4,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,9.0,0.1104444444444444
24,4,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,7.75,0.1104444444444444
24,4,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,9.75,0.1104444444444444
24,4,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,7.5,0.1104444444444444
24,4,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,8.0,0.1104444444444444
24,4,Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,7.5,0.1104444444444444
24,5,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,8.5,0.1229440789473684
24,5,Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,9.0,0.1229440789473684
24,5,Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,7.5,0.1295230263157894
24,5,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,9.5,0.1229440789473684
24,5,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,7.25,0.1328125
24,5,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,8.0,0.1229440789473684
24,5,Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,United States,45,8.0,0.0
24,5,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,9.75,0.1229440789473684
24,5,Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,8.5,0.1229440789473684
24,6,Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,United States,30,9.25,0.0
24,6,Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,United States,47,8.375,0.1415294742432288
24,6,Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,7.875,0.1489644184811471
24,6,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,8.625,0.1378120021242697
24,6,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,7.75,0.1508231545406266
24,6,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,8.75,0.1359532660647902
24,6,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,9.0,0.1322357939458311
24,6,Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,United States,36,7.625,0.1526818906001062
24,8,Bonner Bolton,Sharna Burgess,Athlete,Texas,United States,29,7.25,0.02
24,8,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,9.0,0.245
24,8,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,8.125,0.245
24,8,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,9.375,0.245
24,8,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,9.875,0.245
24,9,Simone Biles,Sasha Farber,Athlete,Ohio,United States,20,10.0,0.0
24,9,David Ross,Lindsay Arnold,Athlete,Georgia,United States,40,8.75,0.3476347634763477
24,9,Rashad Jennings,Emma Slater,Athlete,Virginia,United States,32,9.625,0.3245324532453245
24,9,Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,United States,20,9.5,0.3278327832783279
25,4,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,8.0,0.0996309963099631
25,4,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,8.0,0.0996309963099631
25,4,Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,9.666666666666666,0.0996309963099631
25,4,Derek Fisher,Sharna Burgess,Athlete,Arkansas,United States,43,7.666666666666667,0.0
25,4,Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,8.0,0.0996309963099631
25,4,Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,8.0,0.0996309963099631
25,4,Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,9.0,0.0996309963099631
25,4,Lindsey Stirling,Mark Ballas,Musician,California,United States,31,8.666666666666666,0.0996309963099631
25,4,Nick Lachey,Peta Murgatroyd,Singer/Rapper,Kentucky,United States,43,7.333333333333333,0.1033210332103321
25,4,Drew Scott,Emma Slater,TV Personality,,Canada,39,8.0,0.0996309963099631
25,4,Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,,Philippines,36,8.0,0.0996309963099631
25,5,Sasha Pieterse,Gleb Savchenko,Actor/Actress,,South Africa,21,8.0,0.0
25,5,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,9.666666666666666,0.1102596849723286
25,5,Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,10.0,0.1102596849723286
25,5,Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,9.0,0.1102596849723286
25,5,Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,8.333333333333334,0.1102596849723286
25,5,Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,9.0,0.1102596849723286
25,5,Lindsey Stirling,Mark Ballas,Musician,California,United States,31,9.333333333333334,0.1102596849723286
25,5,Nick Lachey,Peta Murgatroyd,Singer/Rapper,Kentucky,United States,43,7.333333333333333,0.1179225202213708
25,5,Drew Scott,Emma Slater,TV Personality,,Canada,39,8.333333333333334,0.1102596849723286
25,5,Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,,Philippines,36,8.0,0.1102596849723286
25,6,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,7.75,0.123375
25,6,Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,9.75,0.123375
25,6,Nikki Bella,Artem Chigvintsev,Athlete,California,United States,33,9.0,0.123375
25,6,Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,9.25,0.123375
25,6,Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,7.75,0.123375
25,6,Lindsey Stirling,Mark Ballas,Musician,California,United States,31,10.0,0.123375
25,6,Nick Lachey,Peta Murgatroyd,Singer/Rapper,Kentucky,United States,43,6.5,0.013
25,6,Drew Scott,Emma Slater,TV Personality,,Canada,39,7.5,0.123375
25,6,Vanessa Lachey,Maksim Chmerkoskiy,TV Personality,,Philippines,36,9.0,0.123375
25,8,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,8.833333333333334,0.1955271565495207
25,8,Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,10.0,0.1955271565495207
25,8,Terrell Owens,Cheryl Burke,Athlete,Alabama,United States,43,8.5,0.0
25,8,Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,8.0,0.2051118210862619
25,8,Lindsey Stirling,Mark Ballas,Musician,California,United States,31,9.0,0.1955271565495207
25,8,Drew Scott,Emma Slater,TV Personality,,Canada,39,7.833333333333333,0.2083067092651757
25,9,Frankie Muniz,Witney Carson,Actor/Actress,New Jersey,United States,31,8.5,0.2564814814814815
25,9,Jordan Fisher,Lindsay Arnold,Actor/Actress,Alabama,United States,23,9.666666666666666,0.2379629629629629
25,9,Victoria Arlen,Valentin Chmerkovskiy,Athlete,New Hamshire,United States,22,9.333333333333334,0.0
25,9,Lindsey Stirling,Mark Ballas,Musician,California,United States,31,9.5,0.2379629629629629
25,9,Drew Scott,Emma Slater,TV Personality,,Canada,39,8.0,0.2675925925925926
27,1,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,7.333333333333333,0.0821895424836601
27,1,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,6.0,0.0821895424836601
27,1,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,6.5,0.0821895424836601
27,1,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,6.0,0.0821895424836601
27,1,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,6.666666666666667,0.0821895424836601
27,1,Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,6.0,0.0821895424836601
27,1,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,6.666666666666667,0.0821895424836601
27,1,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,7.666666666666667,0.0821895424836601
27,1,Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,5.833333333333333,0.0
27,1,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,6.666666666666667,0.0821895424836601
27,1,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,7.666666666666667,0.0821895424836601
27,1,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,7.333333333333333,0.0821895424836601
27,1,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,4.666666666666667,0.0959150326797385
27,2,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,8.666666666666666,0.0905730129390018
27,2,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,8.0,0.0905730129390018
27,2,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,6.833333333333333,0.0905730129390018
27,2,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,7.166666666666667,0.0905730129390018
27,2,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,8.666666666666666,0.0905730129390018
27,2,Danelle Umstead,Artem Chigvintsev,Athlete,New Mexico,United States,46,6.166666666666667,0.0
27,2,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,7.666666666666667,0.0905730129390018
27,2,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,7.833333333333333,0.0905730129390018
27,2,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,6.5,0.0905730129390018
27,2,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,8.666666666666666,0.0905730129390018
27,2,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,8.166666666666666,0.0905730129390018
27,2,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,5.833333333333333,0.0942698706099815
27,3,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,10.0,0.0981549815498155
27,3,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,9.0,0.0981549815498155
27,3,Nancy McKeon,Valentin Chmerkovskiy,Actor/Actress,New York,United States,52,7.333333333333333,0.0
27,3,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,7.0,0.1018450184501845
27,3,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,9.0,0.0981549815498155
27,3,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,8.0,0.0981549815498155
27,3,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,8.666666666666666,0.0981549815498155
27,3,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,7.666666666666667,0.0981549815498155
27,3,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,9.0,0.0981549815498155
27,3,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,8.666666666666666,0.0981549815498155
27,3,Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,6.0,0.1129151291512915
27,4,Juan Pablo Di Pace,Cheryl Burke,Actor/Actress,,Argentina,39,8.0,0.1048850574712643
27,4,Evanna Lynch,Keo Motsepe,Actor/Actress,,Ireland,27,8.0,0.1048850574712643
27,4,John Schneider,Emma Slater,Actor/Actress,New York,United States,58,7.0,0.117816091954023
27,4,Milo Manheim,Witney Carson,Actor/Actress,California,United States,17,9.666666666666666,0.0962643678160919
27,4,Mary Lou Retton,Sasha Farber,Athlete,West Virginia,United States,50,8.666666666666666,0.0962643678160919
27,4,DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,7.333333333333333,0.1135057471264368
27,4,Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,6.666666666666667,0.1221264367816092
27,4,Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,8.666666666666666,0.0
27,4,Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,8.333333333333334,0.1005747126436781
